Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Payment_Type,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
1ca8e276-161f-4b8c-ba68-e8f9bdc9874a,e8a5eb3e-352e-40e8-bf0f-87f3f049eb78,Brenda Ramirez,b2d1b6ae-ade9-4728-a045-735b68382da1,Clothing,Socks,Internet Banking,4,542.11,2022-01-01 14:36:57,USA,New York,Shopify,bc242f7b-2cbe-414e-a0f3-772d3cfad418,N,Insufficient funds
9a59379b-74a9-4511-a57a-8f3ced0a491f,efaa5e25-88f7-4a03-bf5b-4b6a45983b4f,Robin Hill,745f3234-a49f-4d5b-b578-488506e3c1a9,Clothing,Socks,Internet Banking,1,212.93,2022-03-18 00:03:25,UK,Glasgow,eBay,f6388dd1-6269-42af-bc7b-98a43aa0e675,Y,Payment Successful
d9129c85-623d-417e-ac05-2aded5e97262,362a30ff-345d-4e9f-8604-4750fdbc693d,Bryan Reynolds,af916f2b-7d04-4b20-8e81-b95d7df639ca,Sports,Football,Internet Banking,2,493.11,2022-04-06 13:44:34,Germany,Munich,eBay,1b0449ca-d658-46f4-8371-d03ca7a8ae52,N,Insufficient funds
9770e91f-a102-46e0-a71e-7c56149a055f,c997d516-027f-4e19-b199-c39d57d8ff30,Melinda Petersen,7fd689ef-d52c-4cda-8a91-524d42e75748,Sports,Football,Card,2,693.87,2023-02-24 01:49:18,Canada,Ottawa,eBay,7ccb6764-43e4-4e2f-b416-9d270b996a8b,N,Insufficient funds
073fd591-78a4-4ff2-a400-94d9f2f3d325,c26c565e-0a6e-4000-b6c4-9c4e9d2ca179,Lisa Singh,ea8b5d43-37c9-4e22-a8af-2716894d78ce,Electronics,Smartphones,Card,3,419.58,2020-01-27 21:34:01,Canada,Toronto,Walmart,d17fca1a-5d0e-4d7b-9814-0f109a2ad798,Y,Payment Successful
567a1534-e7cb-4487-bbc6-adccf319b59f,fe485799-ac26-40bf-844a-0caa5a782551,Terry Robbins,89db1b30-fd72-47b0-8d03-cc2ca5bf590d,Home & Kitchen,Lotion,UPI,4,281.84,2021-09-25 06:22:16,Canada,Vancouver,Walmart,366837b0-7003-4995-a9ae-798ac198220a,Y,Payment Successful
a342c80f-ff9a-4384-adef-7cb40e7b3abb,6db45ad5-747b-4b60-9d45-cfe969a63daf,Andrew Farley,f946c4f6-1f87-4de7-a41c-7dca175a2d0d,Books,Comics,Internet Banking,1,424.64,2020-01-05 13:47:16,India,Mumbai,Shopify,07f0165b-5dc8-4b1a-9815-0b23076d0015,Y,Payment Successful
69674fcb-ca1f-4108-9580-b418c467f36f,13f6923d-ac10-49ba-96f9-f59764fea383,Mary Payne DDS,b6d92b45-6d8a-4cc8-b313-d00ca67ed4d0,Sports,Football,Card,2,854.71,2022-02-28 02:06:00,India,Kolkata,eBay,7d7dac43-26cb-44a2-bd0a-c33e3c92c264,Y,Payment Successful
5fa1c79b-a7c3-4801-b3bf-0608513ff79f,75d67fc9-cecf-43b4-890d-fe50e51ac2ea,Joseph Morgan,a91f2555-eca2-4c00-b901-5477d8529349,Books,Non-Fiction,Card,1,915.76,2024-06-12 12:00:26,USA,Chicago,Shopify,3db6ee67-8954-437d-99fc-4d3ffa2ec823,N,Card expired
cfc4b292-7c3d-46f0-8475-fb71eb78d802,31babc8a-3029-40df-9fba-f22a403c8490,Erika Robinson,2cc3e698-ee41-4ef0-a8a6-ff3a5edf1d30,Sports,Tennis Racket,Wallet,3,607.23,2020-10-13 09:31:53,India,Bangalore,eBay,53d2b0f7-42a4-4db3-b5bc-7d98f7d8a97d,N,Payment gateway error
94338a20-7f4f-43af-acc9-0af69b188de9,2039edcb-06ae-4feb-b255-e1d2041f7d97,Nicholas Santos,e1c37cf0-7c59-43f9-a0a0-e4b0ade5ad10,Books,Non-Fiction,Card,5,590.38,2021-02-13 16:12:53,Canada,Toronto,Flipkart,479b2c58-875e-4362-b7da-d123c9f59106,Y,Payment Successful
78357efd-fb75-4aa0-9fe2-29d66a9e7dc6,188d5a3b-e298-4530-92e1-e29d280a00c1,Kristen Garcia,6471e7ef-e7c8-428a-aee8-71a0e000f70b,Books,Comics,Wallet,5,464.15,2022-11-17 10:39:42,Germany,Munich,Flipkart,6cb716b7-b73b-46ef-a426-639942f38907,Y,Payment Successful
80c0751b-00a9-4298-8ef5-af752b98ab45,f5a73129-c92f-4478-8ee7-6f4e2b562c62,Nicholas Kennedy,98ae45b8-84d1-4219-a48f-bb125c33031f,Home & Kitchen,Toothpaste,Wallet,1,327.05,2024-03-12 16:35:12,UK,Glasgow,Walmart,a370ebc6-8480-45e1-909e-1a99c1c8e755,Y,Payment Successful
9f533298-5134-474d-8e1a-9a9155d8cf7f,351f5e6a-e85c-46da-a62f-274dba6ba1e1,Christine Garrison,51515cd2-b914-4cfc-937f-661dc92a65db,Sports,Football,Internet Banking,4,48.72,2023-09-16 00:21:30,Germany,Frankfurt,Flipkart,b9772892-3f0a-4ee9-9a9b-87dc883e45a5,Y,Payment Successful
643dc942-36a3-4ff8-b896-868d5c8c8508,8d6c6e32-9637-4989-9150-283161b654ae,Sean Fritz,6b1fc142-20c6-4c7f-a3a2-3e2cabb38d87,Books,Comics,Card,3,469.35,2020-04-11 07:16:30,India,Bangalore,Flipkart,0981d696-c0e4-4190-b48b-e76b6bc068ef,Y,Payment Successful
2887658f-48c7-4ccd-973b-25c489863674,8ea94da3-fc89-4f2f-9aea-603b19a94be0,Mary Perry,346676f9-7d5b-43cd-abf4-f8b7b1562022,Clothing,Socks,UPI,5,243.73,2021-02-24 00:12:10,India,Bangalore,Flipkart,23c8af3d-b2f0-49b7-b1ca-07d0bba46d6e,N,Insufficient funds
31ab097e-7674-4704-b33b-e8b32b0826ba,482c6f43-2609-48e7-95dc-8fc091959ec3,Veronica Schroeder,fbfa0808-4c38-4579-8dbf-81d5207a8d6a,Home & Kitchen,Toothpaste,UPI,5,794.3,2020-08-21 13:08:21,USA,Los Angeles,Shopify,f6ede872-f1ee-425e-a62e-0102c3370ee0,N,Card expired
5e78eee5-2f9b-4eca-85a1-044591f72ac8,9778d46a-32b2-4147-aa5f-739d5453f1bd,Frances Larsen,61f7b87b-1727-4fd7-bc9f-13f28e93eb4d,Home & Kitchen,Toothpaste,Wallet,1,829.84,2022-01-24 17:42:00,Germany,Berlin,Shopify,8f197e2c-6e45-4cab-9b0b-c4824988e9ab,N,Payment gateway error
2a4e7dda-4049-41ed-a01e-10e44eca54ab,8d5a0a20-6c89-49fe-956f-be6e7109f326,Amber Cunningham,b4bbf31e-d70d-4a07-ad89-4e0347a51260,Electronics,Batteries,Card,1,239.04,2021-01-21 10:29:26,USA,Houston,Shopify,5fc402f7-18a7-4e77-a17d-1e4631a5e67d,N,Payment gateway error
c623c5c1-f28f-4d4c-b90b-0245810ab899,06531478-0f2c-4b54-9a40-28207eae32bd,Darlene Flores,ceb13906-45ab-47d1-9e1d-1f277e6c8d57,Electronics,Batteries,UPI,3,602.85,2023-11-04 16:15:17,Germany,Hamburg,Amazon,3620635c-58a4-4cf9-aeaa-38f70875dbe3,Y,Payment Successful
bd9ab99b-9d1b-4406-99cf-e56e62382204,283ffe71-4124-451c-864a-b5d370d73496,Terry Johnson,3e3586d2-d787-4c94-a809-c790c43f2247,Sports,Tennis Racket,Internet Banking,2,122.54,2020-10-23 06:27:14,Germany,Frankfurt,Amazon,b0bf3e6a-bb18-4b72-8113-bce532b7b56c,N,Payment gateway error
4b236653-40ad-4372-b3ee-7902843ac05a,7d5627f3-0501-4aa8-aa7b-3c41b795537d,David Brandt,a15a0f5d-188c-47be-9d77-4d2fee50189c,Home & Kitchen,Shampoo,Card,2,407.54,2022-07-29 07:24:31,UK,Birmingham,Flipkart,97843497-9332-4df1-a034-03333ab3e315,N,Payment gateway error
f07fe0c3-29f7-4786-bd7c-cfee456dc9c6,91315048-36c2-4db9-a2c3-104d7b527a87,Morgan Pena,0dc0eaa8-5e63-4b80-97d6-5bf7b8870dfe,Clothing,Jeans,Wallet,2,310.33,2022-10-25 05:25:04,Canada,Ottawa,Shopify,025e94f6-f255-4c13-ad2e-8f98b060206d,N,Card expired
3ae782c1-57ab-4b0b-968c-0ad1f94b3eba,bdb9cf44-5897-4349-b528-1b27be3f25fc,Martin Moore,52bb0a37-8ac9-48b9-a605-e4994c2238f8,Sports,Cricket Bat,Wallet,4,307.6,2021-08-26 06:46:57,Germany,Cologne,Flipkart,a2c74889-9ee8-4739-8f63-5b4a967eb6e7,N,Card expired
8b12f0da-f287-442f-b675-a7ce5f95cdc0,ca3f2ca5-aa5e-430a-bf37-b799ac07b5b0,Jamie Fleming,aea77759-f7c4-4f56-9e83-6dc3ef7ed768,Sports,Basketball,UPI,5,566.21,2023-08-13 16:03:54,UK,Glasgow,Walmart,77255d3b-5152-46f9-b8f1-e3896accbfe3,Y,Payment Successful
d86a476b-ccac-4747-b5da-d891ed6daee7,cf0e8359-872e-4089-b80f-9d9445b02540,Matthew Payne,82675fb1-cece-4e82-ac0d-3305aaee7e87,Home & Kitchen,Soap,Wallet,5,399.68,2021-03-19 18:40:57,Canada,Montreal,Flipkart,9bc77261-2d7a-48f7-84fa-e50d194b7cb5,N,Insufficient funds
5f13b51e-0965-4421-b17d-63d9971474fc,2c9633b9-2310-456a-a78e-82c5e47cfdd9,Joshua Davis,23519853-9fc9-41f2-ad00-1f1e24ee5e00,Home & Kitchen,Detergent,UPI,3,88.51,2023-05-30 21:23:50,UK,Birmingham,Flipkart,92a5d779-931b-46eb-b1c2-63fafe0bd962,Y,Payment Successful
1c594907-32ff-4eb0-805b-b07ff2b615b0,5838b05e-0b29-4f98-ab1a-291e108d902b,Timothy Weaver,8c380b5f-30dc-471b-8805-05f7acb48dda,Clothing,Jeans,UPI,5,817.35,2021-08-19 22:57:54,Germany,Munich,Walmart,b20c20a1-3afb-4a9d-b36c-7f0d75889917,N,Payment gateway error
82163015-a3ca-4e54-b799-37e1125b1f5a,1da32cb8-75e1-4dc2-9539-e4d7d0911b89,Lawrence Jones,02292f2c-f190-47a3-b727-fb0d16d6fc30,Home & Kitchen,Soap,Card,2,404.84,2021-01-30 10:09:44,USA,Houston,eBay,6dbbcbd6-b2da-4dce-95ca-69a6b934aac4,Y,Payment Successful
5741e5ca-893e-45bf-8257-ccd118ab0bbd,d810a186-5327-4a2b-affa-90e20c899822,Cody Lee,53da3a73-84e0-4c5a-9be2-3831ff4b8663,Books,Magazines,Card,4,961.02,2020-07-29 16:33:54,Canada,Montreal,Walmart,d5984dfc-8d89-45db-b7d3-25e939f87776,N,Payment gateway error
9d55cbb2-f081-404d-b055-4115f6d7ffeb,50f9896c-cf79-4245-9037-dd0ea5f3ab77,Teresa Paul,7f8ef28c-0645-42e1-92eb-b3ff93342f9a,Electronics,Smartphones,UPI,4,663.56,2022-10-13 23:31:09,India,Chennai,Walmart,3ad3b7ef-47df-4940-b367-7113a6d1a71e,N,Card expired
5095499e-41ec-4ae4-a368-4915e036dfea,2996db99-5d56-47cb-ae46-1762f3ba7e49,Timothy Sanchez,6e5ec355-57ff-4253-b170-603112bce12e,Sports,Basketball,Card,2,65.75,2022-05-22 21:02:05,Germany,Berlin,Shopify,0cc6680b-758c-47ca-8d69-75ec115f94bf,Y,Payment Successful
ec1e37b6-8cc1-4ea9-a2d9-60967ce29486,d38a17df-767d-436d-a680-655edf66c223,Amy Wallace,0117350e-b57c-4781-a3c4-9aae48af8b34,Clothing,T-Shirts,Internet Banking,4,49.04,2021-08-18 20:16:14,Canada,Montreal,Walmart,74cef6ca-9434-49a3-91a0-5b86ddc1a3c9,N,Payment gateway error
21ce273f-7b8d-4509-beda-f9066dab2e32,71e14ab3-d3cc-4f7d-8f9e-e7a523fb2de1,Tara Lawrence,40ba41a1-1179-4e5d-8e9e-6c1692a722b5,Books,Magazines,UPI,4,839.23,2021-12-14 14:22:57,Germany,Frankfurt,Walmart,4685e99b-d4a8-478e-89bd-12c23a190afc,Y,Payment Successful
5a301c5d-3a46-455d-bb95-a826175bf815,e05dd510-3d1f-48dd-9d16-e4a4dc9b1438,David Reyes,d753ef6b-6d5b-4a26-a0c7-28c4235adda9,Books,Comics,Card,5,114.27,2022-11-24 03:17:56,USA,Chicago,eBay,d51df6a8-f2d1-4963-9641-322879a5f7c3,N,Card expired
00c68712-d140-4cb3-a5e0-30dcc2060606,327c60d2-f3ab-4100-84f5-ee5893c45b99,Christopher Hansen,cc690a1a-eae5-42d7-a93c-2b4688d9091d,Home & Kitchen,Soap,UPI,5,255.54,2024-01-27 20:55:13,India,Bangalore,Flipkart,757beaa8-c96f-4b1c-bcd2-3eb56a5d8e11,Y,Payment Successful
c95af5b3-ca0d-455b-bcb3-b73963b52c07,0947ed95-bb5e-49e4-bc03-c6f6d572ae3b,Anthony Walker,871f0584-c803-47f0-9455-b3a1f42d9c93,Home & Kitchen,Detergent,Card,3,571.31,2021-12-10 10:41:19,USA,Los Angeles,Walmart,2ed38be7-7c18-4357-96a8-f0127405d724,N,Payment gateway error
5716b4cc-789d-4924-8f5b-e5ae3f948140,096fb964-99b7-42c0-911a-0a2231772383,Leonard Esparza,4f72d239-6a29-409f-a5de-c4c9447514db,Electronics,Headphones,Card,4,401.0,2021-09-04 00:44:47,Canada,Montreal,eBay,5395c486-02a4-45b6-a263-6b23a979001f,Y,Payment Successful
851e1bdf-325e-4c30-b61f-103636126876,b677a2a2-36d2-4ac0-959f-69bc2df8934d,Michele Young,8a1f9951-b2f8-4f7b-b653-0b18c0bf6794,Electronics,Batteries,Wallet,2,941.89,2021-07-16 09:32:25,Germany,Berlin,Walmart,2057e733-8533-4519-88f1-542be4295379,Y,Payment Successful
fe63a57e-add2-4c55-96c1-3444f6e2b8ab,23fcb6a7-fefb-4776-817c-cf84de95a274,Sean Green,5313eab9-5ae9-4514-87cd-0f186ef76a1e,Sports,Football,Wallet,5,705.28,2023-09-19 08:09:14,UK,Glasgow,Shopify,b2a8bf4f-8124-4e6a-b85f-51b94567eeff,N,Payment gateway error
7576fe9b-176b-4c53-b945-8146e5025c46,6749f7f5-9ec1-4490-9388-fec65d2777af,Justin Hall,9c507095-65f5-45ec-9575-39962f2eea8b,Clothing,Jeans,Wallet,2,69.94,2020-08-18 10:07:55,USA,Chicago,Flipkart,fce2a337-61c4-475c-b964-8130dc7d52ef,N,Insufficient funds
e8a1459d-a6f8-4b71-b8f5-3ac7b9a8d728,d665eab5-b5e3-4d16-9ac1-434e099b7d74,Jasmine Rodriguez,d693671d-5605-4b20-a95a-c13995f623e8,Electronics,Batteries,Wallet,4,746.17,2023-06-26 04:05:17,India,Mumbai,Walmart,bda7e08a-c256-47b8-b75b-5a84a49ae757,Y,Payment Successful
1f68e5c4-5863-4454-94f4-dbaf812016ad,2845f1ca-31a2-49db-a711-cefea1e1d9c8,Jennifer Hill,efb47d0f-0b6e-4455-9c05-6cd20d2de16e,Home & Kitchen,Toothpaste,Card,5,858.63,2021-05-05 14:13:39,Canada,Montreal,Flipkart,10168402-e960-4853-a102-5583a457363f,N,Card expired
92076794-4d53-41f4-a281-26ca23401a6b,cc9625b8-13f3-4d41-b028-4fc699aec35b,Melanie Mccarthy,3ff9d4c5-a547-43b4-b690-c51eb9431032,Clothing,Socks,Wallet,2,207.02,2023-06-12 06:56:02,India,Chennai,Flipkart,1fa0c269-efd9-44a1-8df7-3d6ba2996519,N,Card expired
261f62a6-d3c9-439d-b6bb-9142a94db613,b275c07b-2c64-4712-b856-cd45b8689709,Kevin Daniel,6635a199-477e-4fec-a5b7-7ea323d738a7,Electronics,Chargers,UPI,4,382.85,2023-03-17 23:22:27,Germany,Cologne,Flipkart,9d8a7f92-5aec-47d2-a42a-88d2621e7804,Y,Payment Successful
ef4cbdf2-584e-436b-9ef9-c28c7581c63a,7a41f98f-a311-4ee8-bb80-0012c0ff1221,Juan Sexton,d87c47ab-c349-46b8-b37c-cc69d3030f85,Sports,Tennis Racket,UPI,4,490.56,2020-01-12 05:51:10,India,Delhi,eBay,613273a1-ec58-4a7f-9d25-0c3ba09d4c09,N,Card expired
181f6b70-5c88-4356-b2e8-b08951c219c3,b667bf25-cc51-40dd-98dd-7c08dd6e7d3c,Kimberly Howard,fcdce7ac-ccf6-4ace-b652-5d0bbbc6e68c,Books,Textbooks,UPI,4,942.29,2020-03-03 10:40:38,USA,Chicago,Amazon,068c2134-e085-42d7-b145-66ffbc24abe9,Y,Payment Successful
1b9b5d65-0c80-4c9b-9b84-ab2c67d9956b,c6eeeb07-ff6f-4c27-9973-a7f77410a9ad,Keith Stanley,a13f50e6-a9bc-4d03-b419-be47a0f38ec1,Home & Kitchen,Shampoo,Card,3,656.4,2024-02-15 19:17:19,USA,Houston,eBay,cc0ee8dd-7c0d-4971-a213-91f5861f3244,N,Payment gateway error
3eac76ea-f239-4460-941c-ccb530e0590f,c1d516f5-f9a0-4278-84b8-f3f8afc20f0e,Courtney Jones,c81c1cd4-e8a2-408a-ba1c-f89829a41d74,Clothing,Socks,Wallet,3,103.07,2023-05-27 07:19:07,India,Kolkata,Shopify,5b01e8c9-43b5-4db4-ae5e-200ac5a4092e,Y,Payment Successful
0a8bd32f-8787-4e9d-9f52-64a5804e2262,5040acc4-a159-45cb-a691-b45ba0868c27,Robert Mcclain,5e838fd3-ed84-4b11-b871-40aae88c2ccd,Clothing,Jeans,Wallet,5,926.35,2021-11-15 06:47:25,India,Kolkata,Walmart,9779c61f-6d79-4599-9f15-c9f39c8602a5,N,Payment gateway error
200116d4-a591-4db0-9232-e2bfadf52027,0beb55a5-4492-4efa-977f-36d26a42a595,Jeffrey Herrera,99ef35e6-0839-487c-912b-52258714f16d,Sports,Gym Gloves,Internet Banking,5,130.01,2023-06-01 06:40:49,USA,Los Angeles,Walmart,ea324105-5d03-49da-b793-bc8cc201b1f7,Y,Payment Successful
c432a1f8-92c4-41d1-8880-8b76c25f3060,de318abd-b52f-42de-809f-bf442886e171,Jeffrey Warren,5e600e20-88c0-461c-a958-bf1e793ff767,Home & Kitchen,Shampoo,UPI,2,970.88,2020-05-28 01:14:55,Canada,Ottawa,eBay,2088b664-c21f-460b-96ce-8c724a4eb3be,Y,Payment Successful
3370b558-fb83-4042-8e7b-df2523b5f6a9,4cdb9f26-c4c5-4d81-88da-cb454dbcd52b,Emily Hays,d5390c57-1409-44bb-89ec-f441d11ee6c7,Sports,Basketball,Card,3,950.05,2022-03-12 07:13:27,UK,London,eBay,4d1eab55-23da-4992-82bc-d63ea1797a64,N,Insufficient funds
4d428f36-d89d-4ff4-a4d9-97410fe4e794,e89f48f9-ced8-4eba-a4d8-8018bea81795,Daniel Thomas,b6c2711e-f438-445a-89d5-cd67b9a9c58c,Books,Fiction,UPI,4,82.46,2023-05-24 01:47:12,UK,London,Amazon,82433e44-a90f-47ac-a450-082dc9918e27,N,Payment gateway error
22a831df-0ccb-4f7f-a2dc-c937337cfc75,9b6e1d60-639b-439a-8758-c554a29ec5a6,Keith Walker,0be50f0a-d1a0-439b-81d3-58b9bddb1594,Clothing,T-Shirts,UPI,4,635.11,2020-11-08 13:45:02,India,Bangalore,eBay,d41c4b44-af02-42fd-89cc-fdf35c6bcc97,Y,Payment Successful
d1f754a6-c868-41d4-8ef5-f42339ce7282,f88aeca2-8808-4193-98f9-70a172b9d746,Jamie Gardner MD,1f3d8dfd-55a0-4e68-8496-52de12dafc60,Clothing,Jeans,Wallet,4,734.22,2022-03-29 01:53:04,Germany,Munich,Flipkart,a6d39df2-3d06-4698-81bc-8e2baa084867,N,Insufficient funds
dad5bfde-2d88-444c-b74f-106fe9b09929,46bf62bf-8946-4930-82c0-7c68778fca5c,Courtney Mora,876afe18-cb81-4c9e-877d-43a14bb25907,Home & Kitchen,Lotion,UPI,2,350.61,2022-12-07 09:17:51,USA,Phoenix,Shopify,aa37b2ed-d4d8-49e8-80d1-e08a4a691918,N,Payment gateway error
8aadf206-f38d-4978-a274-0091961c1582,d52c903f-ba3d-42b9-a46a-d71689bb4bf3,David Morse,eb694122-0f15-43b8-a5b7-e78b9759386e,Books,Textbooks,Card,3,440.95,2024-06-10 16:19:17,India,Kolkata,Amazon,a2c6dc10-59a6-4088-a009-3a0140611279,N,Card expired
770c0a58-f349-4393-a52b-dd803f04f367,b61eb930-eb66-456e-a0e2-edf36de14273,Dean Fowler,ffa4ed9b-1af0-4fbd-816c-8c7b2200c07d,Sports,Tennis Racket,Wallet,4,305.45,2024-02-29 03:58:22,Canada,Ottawa,Flipkart,af001c6f-c624-467e-932a-12565a5602fd,Y,Payment Successful
a7f0612f-fb3b-4832-a448-a9de307be9f3,59c6e09b-60bd-49b5-81da-c33e6c40d8c5,Robert Young,b8364278-cdb1-40f7-b556-9dc06341f6ff,Electronics,Chargers,UPI,1,91.07,2024-08-29 00:32:04,India,Mumbai,Amazon,6bae2c2d-82bf-4766-b679-4b03c180379b,N,Payment gateway error
