Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Payment_Type,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_10,123e4567-e89b-12d3-a456-426614174000,Furniture,Widget D,PayPal,5,957.56,2024-01-02 22:24:23.340572,USA,City_10,Walmart,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_11,123e4567-e89b-12d3-a456-426614174001,Toys,Widget A,PayPal,3,143.65,2024-07-08 22:24:23.340572,France,City_11,Amazon,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_12,InvalidProductId,Books,Widget E,Bank Transfer,1,350.73,2024-10-10 22:24:23.340572,Germany,City_12,Shopify,123e4567-e89b-12d3-a456-426614174002,N,Card expired
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_13,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget C,PayPal,5,150.86,2024-06-09 22:24:23.340572,UK,City_13,eBay,123e4567-e89b-12d3-a456-426614174003,N,Insufficient funds
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_14,123e4567-e89b-12d3-a456-426614174004,Toys,Widget E,Gift Card,-1,344.42,2024-02-07 22:24:23.340572,USA,City_14,Shopify,123e4567-e89b-12d3-a456-426614174004,Y,Payment gateway error
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_15,123e4567-e89b-12d3-a456-426614174000,Toys,Widget C,Bank Transfer,3,InvalidPrice,2023-12-11 22:24:23.341576,Germany,City_15,eBay,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_16,123e4567-e89b-12d3-a456-426614174001,Books,Widget B,PayPal,4,574.43,2024-09-18 22:24:23.341576,UK,InvalidCity,eBay,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_17,123e4567-e89b-12d3-a456-426614174002,Furniture,Widget B,PayPal,4,675.82,2024-01-16 22:24:23.341576,UK,City_17,Walmart,InvalidUUID,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_18,123e4567-e89b-12d3-a456-426614174003,Toys,Widget B,Bank Transfer,4,16.55,2023-12-19 22:24:23.341576,Germany,City_18,Amazon,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_19,123e4567-e89b-12d3-a456-426614174004,Books,Widget A,Credit Card,2,566.25,2024-07-18 22:24:23.341576,UK,City_19,Amazon,123e4567-e89b-12d3-a456-426614174004,N,Card expired
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_20,123e4567-e89b-12d3-a456-426614174000,Toys,Widget D,Credit Card,1,182.38,2024-06-08 22:24:23.341576,Canada,City_20,Shopify,123e4567-e89b-12d3-a456-426614174000,Y,Card expired
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_21,123e4567-e89b-12d3-a456-426614174001,Electronics,Widget A,PayPal,5,421.46,2024-05-27 22:24:23.341576,UK,City_21,Walmart,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_22,InvalidProductId,Toys,Widget C,PayPal,1,496.01,2024-03-28 22:24:23.341576,Canada,City_22,Shopify,123e4567-e89b-12d3-a456-426614174002,N,Card expired
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_23,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget D,Credit Card,3,903.2,2024-04-18 22:24:23.341576,USA,City_23,eBay,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_24,123e4567-e89b-12d3-a456-426614174004,Books,Widget A,Gift Card,-1,76.32,2023-12-24 22:24:23.341576,Germany,City_24,Walmart,123e4567-e89b-12d3-a456-426614174004,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_25,123e4567-e89b-12d3-a456-426614174000,Clothing,Widget D,Gift Card,4,InvalidPrice,2024-04-07 22:24:23.341576,Canada,City_25,Flipkart,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_26,123e4567-e89b-12d3-a456-426614174001,Clothing,Widget C,PayPal,2,885.35,2024-03-17 22:24:23.341576,Germany,InvalidCity,Shopify,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_27,123e4567-e89b-12d3-a456-426614174002,Toys,Widget C,Credit Card,5,234.06,2024-09-18 22:24:23.341576,Germany,City_27,eBay,InvalidUUID,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_28,123e4567-e89b-12d3-a456-426614174003,Clothing,Widget E,Gift Card,3,304.98,2024-09-28 22:24:23.341576,USA,City_28,Amazon,123e4567-e89b-12d3-a456-426614174003,Y,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_29,123e4567-e89b-12d3-a456-426614174004,Furniture,Widget C,Gift Card,3,110.21,2023-11-24 22:24:23.341576,France,City_29,Walmart,123e4567-e89b-12d3-a456-426614174004,Y,Payment gateway error
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_30,123e4567-e89b-12d3-a456-426614174000,Furniture,Widget A,Gift Card,2,318.98,2023-10-22 22:24:23.341576,UK,City_30,Shopify,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_31,123e4567-e89b-12d3-a456-426614174001,Clothing,Widget A,PayPal,1,559.64,2024-06-26 22:24:23.341576,Canada,City_31,eBay,123e4567-e89b-12d3-a456-426614174001,N,Card expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_32,InvalidProductId,Furniture,Widget E,Credit Card,4,824.44,2023-12-18 22:24:23.341576,France,City_32,Amazon,123e4567-e89b-12d3-a456-426614174002,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_33,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget E,Gift Card,2,687.3,2024-04-14 22:24:23.341576,UK,City_33,Amazon,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_34,123e4567-e89b-12d3-a456-426614174004,Books,Widget E,Gift Card,-1,933.31,2024-02-03 22:24:23.341576,Germany,City_34,Walmart,123e4567-e89b-12d3-a456-426614174004,Y,
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_35,123e4567-e89b-12d3-a456-426614174000,Clothing,Widget B,Gift Card,1,InvalidPrice,2024-01-26 22:24:23.341576,USA,City_35,eBay,123e4567-e89b-12d3-a456-426614174000,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_36,123e4567-e89b-12d3-a456-426614174001,Clothing,Widget C,Gift Card,2,422.24,2024-04-01 22:24:23.341576,France,InvalidCity,Flipkart,123e4567-e89b-12d3-a456-426614174001,N,Card expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_37,123e4567-e89b-12d3-a456-426614174002,Electronics,Widget E,PayPal,5,84.92,2024-02-28 22:24:23.341576,Canada,City_37,Flipkart,InvalidUUID,N,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_38,123e4567-e89b-12d3-a456-426614174003,Toys,Widget E,Bank Transfer,5,27.09,2024-08-25 22:24:23.341576,UK,City_38,Flipkart,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_39,123e4567-e89b-12d3-a456-426614174004,Books,Widget D,Bank Transfer,5,775.11,2024-01-10 22:24:23.341576,UK,City_39,Amazon,123e4567-e89b-12d3-a456-426614174004,N,Payment gateway error
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_40,123e4567-e89b-12d3-a456-426614174000,Books,Widget B,Credit Card,1,496.91,2023-12-14 22:24:23.342473,UK,City_40,Walmart,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_41,123e4567-e89b-12d3-a456-426614174001,Toys,Widget C,Bank Transfer,1,382.74,2024-04-28 22:24:23.342473,UK,City_41,Amazon,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_42,InvalidProductId,Toys,Widget C,Gift Card,2,533.61,2024-10-04 22:24:23.342473,USA,City_42,Walmart,123e4567-e89b-12d3-a456-426614174002,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_43,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget B,PayPal,2,664.96,2024-01-27 22:24:23.342473,Germany,City_43,eBay,123e4567-e89b-12d3-a456-426614174003,Y,Insufficient funds
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_44,123e4567-e89b-12d3-a456-426614174004,Electronics,Widget A,Gift Card,-1,719.18,2023-12-03 22:24:23.342473,Germany,City_44,eBay,123e4567-e89b-12d3-a456-426614174004,Y,Card expired
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_45,123e4567-e89b-12d3-a456-426614174000,Books,Widget B,Gift Card,1,InvalidPrice,2024-01-26 22:24:23.342473,Canada,City_45,Flipkart,123e4567-e89b-12d3-a456-426614174000,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_46,123e4567-e89b-12d3-a456-426614174001,Books,Widget B,Credit Card,2,814.96,2024-07-09 22:24:23.342473,Germany,InvalidCity,Shopify,123e4567-e89b-12d3-a456-426614174001,Y,Payment gateway error
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_47,123e4567-e89b-12d3-a456-426614174002,Clothing,Widget C,Credit Card,1,304.3,2024-07-06 22:24:23.342473,UK,City_47,Walmart,InvalidUUID,Y,Payment gateway error
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_48,123e4567-e89b-12d3-a456-426614174003,Clothing,Widget C,PayPal,4,702.35,2024-04-15 22:24:23.342473,UK,City_48,Shopify,123e4567-e89b-12d3-a456-426614174003,N,Card expired
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_49,123e4567-e89b-12d3-a456-426614174004,Furniture,Widget B,Gift Card,2,146.82,2024-09-15 22:24:23.342473,USA,City_49,Flipkart,123e4567-e89b-12d3-a456-426614174004,Y,
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_50,123e4567-e89b-12d3-a456-426614174000,Toys,Widget E,Credit Card,1,927.64,2024-06-04 22:24:23.342473,Germany,City_50,Walmart,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_51,123e4567-e89b-12d3-a456-426614174001,Books,Widget D,PayPal,5,621.33,2024-10-08 22:24:23.342473,UK,City_51,Walmart,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_52,InvalidProductId,Toys,Widget B,Bank Transfer,4,89.63,2023-12-06 22:24:23.342473,France,City_52,eBay,123e4567-e89b-12d3-a456-426614174002,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_53,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget C,Credit Card,4,442.43,2023-10-25 22:24:23.342473,USA,City_53,eBay,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_54,123e4567-e89b-12d3-a456-426614174004,Clothing,Widget A,Bank Transfer,-1,453.59,2024-09-25 22:24:23.342473,Canada,City_54,eBay,123e4567-e89b-12d3-a456-426614174004,Y,
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_55,123e4567-e89b-12d3-a456-426614174000,Electronics,Widget E,Credit Card,3,InvalidPrice,2024-04-28 22:24:23.342473,Canada,City_55,Amazon,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_56,123e4567-e89b-12d3-a456-426614174001,Clothing,Widget A,Bank Transfer,1,469.27,2024-06-18 22:24:23.342473,USA,InvalidCity,Walmart,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_57,123e4567-e89b-12d3-a456-426614174002,Electronics,Widget C,Gift Card,4,731.35,2024-05-28 22:24:23.342473,Canada,City_57,Walmart,InvalidUUID,N,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_58,123e4567-e89b-12d3-a456-426614174003,Furniture,Widget E,Bank Transfer,4,468.47,2024-03-07 22:24:23.342473,Canada,City_58,Walmart,123e4567-e89b-12d3-a456-426614174003,Y,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_59,123e4567-e89b-12d3-a456-426614174004,Furniture,Widget A,Gift Card,5,139.68,2024-03-04 22:24:23.342473,USA,City_59,Shopify,123e4567-e89b-12d3-a456-426614174004,N,
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_60,123e4567-e89b-12d3-a456-426614174000,Books,Widget E,Credit Card,4,802.38,2024-04-03 22:24:23.342473,USA,City_60,eBay,123e4567-e89b-12d3-a456-426614174000,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_61,123e4567-e89b-12d3-a456-426614174001,Books,Widget D,Bank Transfer,5,752.81,2024-09-10 22:24:23.342473,France,City_61,Walmart,123e4567-e89b-12d3-a456-426614174001,N,Card expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_62,InvalidProductId,Furniture,Widget E,PayPal,1,678.32,2023-11-09 22:24:23.342473,France,City_62,Walmart,123e4567-e89b-12d3-a456-426614174002,N,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_63,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget E,Credit Card,4,769.12,2024-05-24 22:24:23.343471,France,City_63,Shopify,123e4567-e89b-12d3-a456-426614174003,N,Payment gateway error
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_64,123e4567-e89b-12d3-a456-426614174004,Furniture,Widget D,PayPal,-1,300.87,2024-09-10 22:24:23.343471,Canada,City_64,Walmart,123e4567-e89b-12d3-a456-426614174004,N,Card expired
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_65,123e4567-e89b-12d3-a456-426614174000,Electronics,Widget A,Credit Card,4,InvalidPrice,2024-01-21 22:24:23.343471,Germany,City_65,Flipkart,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_66,123e4567-e89b-12d3-a456-426614174001,Toys,Widget E,Credit Card,5,734.93,2023-12-08 22:24:23.343471,Germany,InvalidCity,eBay,123e4567-e89b-12d3-a456-426614174001,Y,Insufficient funds
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_67,123e4567-e89b-12d3-a456-426614174002,Clothing,Widget D,Gift Card,2,671.15,2024-03-09 22:24:23.343471,France,City_67,Amazon,InvalidUUID,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_68,123e4567-e89b-12d3-a456-426614174003,Furniture,Widget E,PayPal,4,797.67,2024-08-26 22:24:23.343471,France,City_68,Walmart,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_69,123e4567-e89b-12d3-a456-426614174004,Toys,Widget A,Bank Transfer,4,586.53,2024-06-04 22:24:23.343471,Canada,City_69,Shopify,123e4567-e89b-12d3-a456-426614174004,Y,Insufficient funds
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_70,123e4567-e89b-12d3-a456-426614174000,Toys,Widget B,Gift Card,2,112.91,2024-05-07 22:24:23.343471,France,City_70,Walmart,123e4567-e89b-12d3-a456-426614174000,Y,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_71,123e4567-e89b-12d3-a456-426614174001,Furniture,Widget A,Credit Card,2,216.52,2024-03-01 22:24:23.343471,Germany,City_71,Shopify,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_72,InvalidProductId,Clothing,Widget A,Bank Transfer,5,747.37,2023-11-13 22:24:23.343471,UK,City_72,Flipkart,123e4567-e89b-12d3-a456-426614174002,Y,Insufficient funds
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_73,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget A,Credit Card,1,44.3,2024-02-24 22:24:23.343471,Canada,City_73,Amazon,123e4567-e89b-12d3-a456-426614174003,Y,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_74,123e4567-e89b-12d3-a456-426614174004,Furniture,Widget C,Credit Card,-1,121.1,2024-04-05 22:24:23.343471,Canada,City_74,eBay,123e4567-e89b-12d3-a456-426614174004,N,Insufficient funds
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_75,123e4567-e89b-12d3-a456-426614174000,Furniture,Widget C,Bank Transfer,4,InvalidPrice,2024-06-05 22:24:23.343471,UK,City_75,Shopify,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_76,123e4567-e89b-12d3-a456-426614174001,Toys,Widget A,Credit Card,3,305.39,2024-07-25 22:24:23.343471,Germany,InvalidCity,Walmart,123e4567-e89b-12d3-a456-426614174001,Y,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_77,123e4567-e89b-12d3-a456-426614174002,Furniture,Widget E,Bank Transfer,1,686.95,2024-02-22 22:24:23.343471,UK,City_77,Shopify,InvalidUUID,Y,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_78,123e4567-e89b-12d3-a456-426614174003,Electronics,Widget B,Credit Card,4,337.56,2023-11-19 22:24:23.343471,Germany,City_78,Shopify,123e4567-e89b-12d3-a456-426614174003,Y,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_79,123e4567-e89b-12d3-a456-426614174004,Books,Widget D,PayPal,5,484.63,2024-08-24 22:24:23.343471,Germany,City_79,Flipkart,123e4567-e89b-12d3-a456-426614174004,Y,
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_80,123e4567-e89b-12d3-a456-426614174000,Toys,Widget B,PayPal,1,691.38,2024-05-24 22:24:23.343471,Germany,City_80,Flipkart,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_81,123e4567-e89b-12d3-a456-426614174001,Toys,Widget A,PayPal,2,807.35,2024-01-21 22:24:23.343471,USA,City_81,eBay,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_82,InvalidProductId,Clothing,Widget E,Bank Transfer,3,843.45,2024-02-03 22:24:23.343471,Canada,City_82,eBay,123e4567-e89b-12d3-a456-426614174002,N,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_83,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget D,PayPal,3,193.1,2024-02-23 22:24:23.343471,France,City_83,Amazon,123e4567-e89b-12d3-a456-426614174003,N,Insufficient funds
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_84,123e4567-e89b-12d3-a456-426614174004,Books,Widget E,PayPal,-1,522.14,2024-07-28 22:24:23.343471,UK,City_84,Walmart,123e4567-e89b-12d3-a456-426614174004,N,Insufficient funds
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_85,123e4567-e89b-12d3-a456-426614174000,Toys,Widget A,PayPal,5,InvalidPrice,2023-10-27 22:24:23.343471,Germany,City_85,Flipkart,123e4567-e89b-12d3-a456-426614174000,N,
123e4567-e89b-12d3-a456-426614174001,123e4567-e89b-12d3-a456-426614174001,Customer_86,123e4567-e89b-12d3-a456-426614174001,Books,Widget C,Bank Transfer,1,874.98,2023-11-16 22:24:23.343471,Canada,InvalidCity,Walmart,123e4567-e89b-12d3-a456-426614174001,N,
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_87,123e4567-e89b-12d3-a456-426614174002,Electronics,Widget B,Gift Card,5,124.63,2023-11-10 22:24:23.343471,USA,City_87,Shopify,InvalidUUID,Y,Payment gateway error
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_88,123e4567-e89b-12d3-a456-426614174003,Toys,Widget E,Gift Card,4,850.1,2024-08-06 22:24:23.343471,USA,City_88,Walmart,123e4567-e89b-12d3-a456-426614174003,N,
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_89,123e4567-e89b-12d3-a456-426614174004,Clothing,Widget D,Bank Transfer,2,840.91,2024-07-01 22:24:23.343471,France,City_89,eBay,123e4567-e89b-12d3-a456-426614174004,N,Card expired
InvalidUUID,123e4567-e89b-12d3-a456-426614174000,Customer_90,123e4567-e89b-12d3-a456-426614174000,Electronics,Widget B,PayPal,4,431.83,2023-11-11 22:24:23.343471,UK,City_90,Walmart,123e4567-e89b-12d3-a456-426614174000,Y,Card expired
123e4567-e89b-12d3-a456-426614174001,InvalidCustomerId,Customer_91,123e4567-e89b-12d3-a456-426614174001,Furniture,Widget B,Bank Transfer,2,779.3,2024-08-27 22:24:23.344472,USA,City_91,Shopify,123e4567-e89b-12d3-a456-426614174001,Y,Card expired
123e4567-e89b-12d3-a456-426614174002,123e4567-e89b-12d3-a456-426614174002,Customer_92,InvalidProductId,Toys,Widget A,Credit Card,4,317.95,2023-12-07 22:24:23.344472,UK,City_92,Amazon,123e4567-e89b-12d3-a456-426614174002,N,
123e4567-e89b-12d3-a456-426614174003,123e4567-e89b-12d3-a456-426614174003,Customer_93,123e4567-e89b-12d3-a456-426614174003,InvalidCategory,Widget E,Credit Card,4,401.77,2024-08-15 22:24:23.344472,UK,City_93,Amazon,123e4567-e89b-12d3-a456-426614174003,Y,Insufficient funds
123e4567-e89b-12d3-a456-426614174004,123e4567-e89b-12d3-a456-426614174004,Customer_94,123e4567-e89b-12d3-a456-426614174004,Toys,Widget C,Gift Card,-1,702.1,2024-07-13 22:24:23.344472,Canada,City_94,Amazon,123e4567-e89b-12d3-a456-426614174004,N,Insufficient funds
123e4567-e89b-12d3-a456-426614174000,123e4567-e89b-12d3-a456-426614174000,Customer_95,123e4567-e89b-12d3-a456-426614174000,Books,Widget E,Bank Transfer,4,InvalidPrice,2024-03-03 22:24:23.344472,France,City_95,Shopify,123e4567-e89b-12d3-a456-426614174000,Y,
