Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Payment_Type,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
08e9ce1f-d6d8-4463-aae8-89c4c3b45312,d2028503-98cd-4af7-bac8-c95c1e7bc44f,Jesse Bass,79ea6e32-4bf6-4973-a134-28920e4a52b1,Electronics,Laptops,UPI,2,788.25,2020-12-22 03:30:56,UK,London,Flipkart,877d8f55-e358-4208-8461-317271ad085e,N,Payment gateway error
fa92d498-654d-478d-94e4-eb6867feb14e,62f1d294-56ec-40c1-a63f-24611c945566,Daniel Burnett,e1cee71a-9d59-422b-a00b-4a9a5becc644,Books,Comics,Internet Banking,2,620.41,2024-02-20 14:32:20,USA,New York,eBay,3ab72f1a-5e14-40b2-bb29-a5ff7fbf121e,Y,Payment Successful
71015944-4e73-4372-9cd3-d8e4e0adaad4,ac34ad8d-82e1-463a-aa65-c70a297dd5ba,Gary Johnson,49db0a76-d868-48c9-9ef5-5d1e21558cb0,Electronics,Chargers,Internet Banking,3,703.13,2021-08-05 16:12:24,UK,Manchester,eBay,24c7e9d8-35df-4b6d-932f-b03c7132c7cb,N,Insufficient funds
b929c6f8-e076-4843-aab0-193c68e7b2fa,504d3104-7c6b-48b2-bd70-005c8ba5e3b8,Paula Bartlett,c7546a22-d56c-4b96-9717-d875feed80d7,Home & Kitchen,Soap,Card,4,912.76,2021-12-17 17:24:41,UK,Leeds,eBay,b1fb2f49-31e8-4ffc-a1f7-76f17e7f1144,N,Insufficient funds
e40f121f-bbb1-4ad5-aa1c-3b3c64fee508,2061ba5b-fa9c-4bf1-8192-c0b880d54de6,Erin Hawkins,dcd634f5-a2ec-4c68-92e7-b8fb517fce66,Clothing,Jeans,Internet Banking,2,544.3,2020-04-11 23:09:33,India,Chennai,Shopify,f509e783-bd3f-4d84-93b4-ef4ae7829e55,Y,Payment Successful
e6664465-f5ba-49b9-ac2f-9481c4d90b17,0b093b88-bdb2-4bc5-9115-88e3cf35579b,Kristen Clark,49ed0024-e36f-4a7b-879f-b9b6a745d42f,Electronics,Laptops,Wallet,2,779.17,2020-12-09 19:54:48,Germany,Munich,Flipkart,dddcb21f-190d-443b-8ed5-3905aaaae5ca,N,Card expired
c800d13e-cf43-4463-adbf-e513cf90b8bb,48508fa9-8f2b-4bce-bf0e-c5366b6fcee8,Erin Ellis,4354a3f5-80e8-4c30-a8c1-e73b72947366,Clothing,Socks,Internet Banking,3,562.54,2021-09-07 16:23:15,India,Delhi,Walmart,88340ca8-85b1-4454-9f6c-9f7ad8c900e0,Y,Payment Successful
1b67232d-6c7e-4c42-99fa-2d6bcd54c946,91f4748c-1acf-4199-9740-6209276b4483,Vanessa Graves,75a46bbb-dd1f-4ef1-9954-7da4b910791b,Clothing,T-Shirts,Card,5,452.1,2022-06-08 06:26:02,Germany,Frankfurt,Shopify,fe3b94f8-f26e-4d47-ad60-3924877a7c68,Y,Payment Successful
ccb72289-4b6d-4028-9e81-d6e953f4eed2,1e801d1f-1b48-49db-a911-0f6b4ede6979,Dawn Boyd,aa2efb4a-11a4-4331-933a-5efc8043d7be,Clothing,Sweaters,Card,2,469.24,2024-06-01 06:47:19,Canada,Montreal,Amazon,e35ce0a4-2922-48b0-8a25-97d594ebf9b1,Y,Payment Successful
fabb2b55-92f8-4117-b2e2-3fe380243bb9,aee5e321-7e4b-4458-9a6e-5167bb503e87,Cameron Whitney,ae47cee2-b624-49d2-a716-ad309fe7a5e8,Sports,Basketball,Wallet,4,933.3,2021-10-03 01:56:52,Germany,Berlin,Flipkart,12f018d1-28b0-463e-914a-75e1bb711cb0,Y,Payment Successful
4ebc37d9-9ef9-4cfd-80e9-ee7178ca0f12,11491185-94f0-4774-82d0-089785825d05,Michelle Castro,a24ee60e-1406-4bfa-8341-668577d6da79,Electronics,Batteries,Internet Banking,3,154.14,2020-08-10 10:09:13,India,Bangalore,Amazon,98717456-01f4-4ed9-9fd1-d371464bbf31,Y,Payment Successful
359b01c3-b7a9-4b73-9e37-54e315c9be41,b776c615-b2b6-4e43-8889-d4bb0a96ec58,Michael Dodson,2b800c5e-bade-4d0a-b9d0-8a6e490f7f92,Sports,Tennis Racket,Wallet,4,216.05,2021-04-03 17:24:46,Canada,Ottawa,Flipkart,d70b3b88-4714-4acb-8ecb-ce24aa667f9f,N,Insufficient funds
be8cf338-6ed3-4eb9-83b9-2bca67e17424,b35b6ade-b229-406a-933f-8e8b68d63498,Victoria Hall,43085162-a16d-412e-9c1b-9035b56f1c6e,Books,Fiction,Card,2,317.88,2022-08-24 20:29:12,India,Delhi,eBay,4799c505-c8d5-4569-bc5c-3fadba970777,Y,Payment Successful
84faa8ed-c4fb-4ff1-a544-d9c87fadc00d,899821ba-5a6b-4902-9e3c-8b344ab5eef9,Joy Daniels,2e7f0ac5-b090-4ae7-947a-9b573e6b01e3,Electronics,Chargers,Wallet,2,782.28,2022-09-03 07:38:59,USA,Chicago,Walmart,a51b0c3b-f668-4b35-a393-51264a5defe1,Y,Payment Successful
c217fac3-4572-4136-8f74-e890057d8cf9,2ae2fcdc-8084-409d-9163-51ebc44a2789,Joseph Fowler,ba69bdf3-cb7c-4041-9acd-bd5921d457d3,Books,Comics,Wallet,1,63.77,2021-07-13 11:13:01,Canada,Calgary,eBay,09684989-b9d9-4168-b155-e5313f790582,Y,Payment Successful
859c15f9-b76a-45e8-ae41-a661435d34d0,9cd29052-812f-4b1c-a6c2-962c93eedfaa,Erica Bell,781f00b8-37e4-4668-9fed-1b3f62f3d402,Electronics,Smartphones,Internet Banking,2,522.26,2022-12-21 21:03:39,UK,London,Shopify,a561357f-042f-4f30-b8d2-32f31f2c40d3,Y,Payment Successful
a66caf29-ed30-4966-90c2-60c94a55d5fe,eb600f80-32ee-45e6-be62-5f125ebf9297,Kevin Gross,b880b023-b84e-49f9-87d1-9030e73d6245,Electronics,Smartphones,Wallet,2,327.32,2020-03-09 03:48:46,UK,London,eBay,c5a47133-22b8-44e6-a5c2-d6ef6123d046,Y,Payment Successful
c7ebfd64-504d-431a-982b-bad7a0f50611,2362a48f-4194-4587-911a-4dde5dc63041,Melissa Li,dcf348bd-4d60-47c9-bdd7-a300f251013d,Clothing,Jeans,Internet Banking,4,699.79,2023-04-04 00:25:35,India,Chennai,eBay,f41544e1-9ab3-41f1-a2e7-666ccc5499c1,Y,Payment Successful
2e61106e-21db-4c25-8263-d895514e0b0a,333485bb-732f-44a6-b7ac-6f527ce8d2c2,Virginia Smith,6e2193ed-705f-4006-b0d8-be8e3499dc9e,Sports,Gym Gloves,Card,5,268.02,2022-08-16 17:05:30,USA,Los Angeles,eBay,ff6dbf28-048b-4ec1-889e-579614ba611e,N,Card expired
64e3783d-22dc-4062-bf36-7bda24cf1762,29ae5018-fad1-41ec-891c-4a0252c57a3b,Alyssa Jenkins,2513e237-f00e-476c-bc86-d7e6d103ecd2,Clothing,Socks,UPI,2,589.82,2022-02-05 08:15:15,USA,Phoenix,Walmart,2e92866e-aa6d-4696-9152-31585d5b547a,N,Payment gateway error
9288a3ad-792d-449b-aa5f-928d48a5b1fa,8c6a1ab0-319c-414a-b028-48771772f445,Michelle Adams,d6d996bd-d3ab-4483-9231-fd74965e7e80,Electronics,Laptops,Wallet,2,210.45,2023-07-20 10:35:32,Germany,Hamburg,Amazon,c4802617-dc44-4722-a139-d2f7a58a89af,N,Card expired
8a8e4918-f5d0-4537-aa20-31038f517251,f840e3b8-d6a3-43f5-bf15-984165fba342,Cassandra Ruiz,84e5c900-96ef-4d3d-879b-90c040e33d13,Electronics,Headphones,Card,3,986.98,2021-05-23 10:29:04,USA,Phoenix,Shopify,2b5f4777-827f-454b-bbb4-ae87a44d2f0f,Y,Payment Successful
6ef86278-e92e-41e1-aa41-35b42efe1615,db36108c-02fc-448f-b45d-97bfedece86d,Travis Klein,222e208f-3153-4e42-bde3-242337c696d4,Sports,Football,Wallet,3,676.23,2021-12-13 11:33:52,USA,Houston,Walmart,34ae05f1-2556-47ab-aa53-06c2074c20e2,N,Card expired
3de8c7f6-b58f-48c6-ad19-82bf1a2dd5c2,42de4f65-9a9f-4f13-99ce-d8394a01da8a,David Richmond,5946bb4a-cd7a-4a1b-8d63-d67777056dde,Clothing,Jackets,Wallet,1,540.84,2022-11-22 18:49:22,Canada,Vancouver,Flipkart,83358a56-ed5f-4123-b13f-32452becaa2d,Y,Payment Successful
69c2eb8a-f5ad-4817-a7c2-e265d3232b51,c9a61860-3193-4c42-b30e-60daf39c35f7,Catherine Payne,fbeeb902-4f7d-445f-8c39-7d4c11b5f289,Books,Fiction,Internet Banking,5,359.38,2021-08-22 03:46:03,India,Delhi,Amazon,21fa5716-ad58-47aa-bc8a-a8adcd69c88e,Y,Payment Successful
929d1afc-856d-47bf-af3a-fc3b8cde718b,14f723c7-ba51-4a4d-9383-f9f589f65e47,Melanie Bullock,4917e52a-c04c-456a-925e-1daaad7a3d4c,Home & Kitchen,Soap,Internet Banking,1,696.72,2021-06-21 03:04:26,USA,Houston,Shopify,48d31cc9-fe38-45fd-b51b-073ffc328044,N,Insufficient funds
fdbe9288-aaee-4938-b91e-3f381565559f,1b6e603b-42c8-462e-8276-fd66f655b786,Chelsea Armstrong,35dcc6e4-ce58-4f11-81c0-8495aba5315c,Home & Kitchen,Lotion,Internet Banking,4,486.48,2021-02-12 06:03:02,Canada,Montreal,eBay,416fc804-a19a-4ba2-8b9d-831f2071bdaf,N,Card expired
f3b41e9f-136f-436d-b920-c34c89baa566,8c30c2ac-7011-408d-8ba4-ac106105e04e,Justin Martinez,7545dc88-95b7-42ab-8f01-0919b57ce1ff,Home & Kitchen,Soap,Card,2,400.76,2024-09-05 05:58:14,Canada,Vancouver,Flipkart,14b51ba5-5811-4e6c-b098-ee49ae469a62,N,Insufficient funds
cfcbe4a6-8311-4107-83ab-7b2c50e3a318,3da8d373-9c82-4227-812d-856e63c0254e,Sandra Richardson,315cf065-19b7-4486-92f1-ed5addb622c1,Electronics,Smartphones,Wallet,3,400.86,2024-07-26 18:19:55,Canada,Montreal,Walmart,0bb661b5-b656-4e79-8dc5-f86a85df4e09,N,Card expired
a1fe4ea7-4e50-4eb2-9044-d733f47706eb,456a092e-70ab-4f44-9ddc-5d9b7ac86744,Shawn Campbell,9337ccd5-ccf0-4df3-929d-7d8803a35ea4,Home & Kitchen,Detergent,Card,5,563.84,2023-01-07 08:50:56,Germany,Berlin,Shopify,17d85e0a-2c41-4606-95b5-4736dc774c5c,Y,Payment Successful
e61da953-44a6-4a88-aae2-44c90247104d,6494e09e-cd99-4b7e-83c0-f0f093763cf6,Sierra Smith,2824c6f0-2868-4870-975a-037817539ac4,Home & Kitchen,Detergent,Card,4,377.23,2023-11-11 19:08:09,India,Delhi,Amazon,9d7d16bd-491a-47e2-8b48-9109c36abe2f,N,Insufficient funds
6e3036ef-d71a-40bb-9661-e3a6aa3ded8c,d5dc5df4-d5f5-410c-91bf-2b08a776c34f,Kelly Bridges,5c0fe843-740e-49cf-8b06-5d0143655760,Clothing,Jackets,UPI,3,63.89,2020-11-11 18:19:57,USA,New York,Flipkart,8571e3ee-afb4-49f3-8c2e-ff44eca87159,Y,Payment Successful
6208d48c-39e7-4d47-924f-faba18860427,02c2cce4-283d-45c6-89dc-5a8cd6790e8d,Brent Williams,3c9cfc25-3d21-42e1-9505-ed66f32e0c82,Sports,Basketball,Card,3,569.27,2023-09-15 09:52:31,USA,Houston,Walmart,3d4511d9-7dd4-4f75-b2cd-51ff70aa71de,N,Insufficient funds
f0e05690-6e46-4c39-afbe-5fede9dfcbcd,9cb11b23-0c32-4433-a0a1-4658a8bdfdf4,Richard Wagner,7e72e174-903d-40c8-8d5c-83c67093358b,Books,Comics,Internet Banking,3,945.72,2023-05-14 04:53:32,Germany,Cologne,Flipkart,ce442a72-e807-427c-a603-6741fc6eb213,Y,Payment Successful
2649a030-ee0b-4f22-96f4-b492b8c91540,ab99cbe5-44c0-4efa-b78d-83152f4764cf,Sandra Anderson,6b6e9db1-acfb-46db-8216-ca67f0916205,Sports,Cricket Bat,Wallet,3,766.15,2020-10-14 03:54:08,Germany,Frankfurt,Flipkart,bfac53e8-0acd-49c8-8944-0778e071e7fa,N,Payment gateway error
92cdf70f-5a5a-4507-ad1f-1c44a91f9eea,f3d5c462-42f2-4855-92c1-da3bfaf2a89e,Eric Mathis,4e4e02c0-0eff-4d87-8927-105d7e8163ee,Books,Magazines,Internet Banking,2,527.62,2022-07-17 12:04:28,UK,Birmingham,eBay,b45a60b1-00bd-4b40-9cff-bc23d71dff7f,N,Insufficient funds
f3935b3d-20aa-4e08-b1a3-61af65e9aba8,5e7543ce-c09e-4df0-b3ee-fd611c2801c2,Louis Mccoy,41e76864-6bea-42ea-bca0-94f3b38d207f,Books,Fiction,Internet Banking,3,249.4,2020-02-12 09:07:10,India,Kolkata,Walmart,c55dc555-f735-4984-8392-b70433aea6af,N,Card expired
6d49d315-b808-4557-871d-da0ec10f31a1,813b4a8c-fad9-473b-a5e6-ec31e6ff291b,Robert Thomas,0fffac1a-1b6d-4122-a63c-55f24cf3a7f6,Home & Kitchen,Lotion,Card,5,215.2,2020-04-26 03:04:05,Germany,Hamburg,Walmart,0fae6019-9026-4539-b149-7385d5971acf,Y,Payment Successful
53053d6e-00ab-442d-a2d1-99902e78cf64,d76987ea-d5ca-49d3-b1e5-0f5d3afc3d40,William Benitez,815c30c2-5e6e-44cd-adef-c9320fb7260d,Books,Non-Fiction,Internet Banking,1,627.51,2022-07-26 18:10:25,UK,Manchester,Walmart,ae52e2bc-1c6c-4f16-a3da-99c7cc15d7ed,Y,Payment Successful
5036dcd9-eede-4486-8383-61c99ffc8716,e345a677-c227-451a-8181-1c30ec1fbc18,Cindy Shepherd,2d8a0e46-a22d-412e-89b5-2cd2f86b75cf,Books,Comics,UPI,3,45.16,2023-01-05 13:21:04,USA,New York,Amazon,80e01907-1d29-49b6-a276-19309a0cdaf2,Y,Payment Successful
9e16e35a-8de9-4a8f-9a8c-d174dd83c438,744b0b19-d203-4115-bb2f-0ac7fb348db3,Brian Morgan,8567bb41-e3ca-4d98-b4b3-e042356b109d,Sports,Tennis Racket,Wallet,3,261.87,2021-04-13 23:17:34,UK,Manchester,eBay,0bf937ad-a07a-40d3-a5b3-cc1fb61a8b1f,Y,Payment Successful
cc6fe4ce-f28e-4ce0-a814-2d0456103a3a,63cecb80-68bc-4760-ac97-da5bc8b5cdc3,Matthew Herrera,9e4f6b73-3a31-4a96-a61f-12f31fa7dcbc,Home & Kitchen,Soap,Card,4,709.34,2023-09-03 04:40:54,Germany,Berlin,Shopify,8623d2f5-857b-4112-8765-15cc64e645c8,Y,Payment Successful
9eb198d7-21c1-44c7-bcb7-f57c5ac374f0,124adc6f-3375-4c02-8ca3-9922ee8f9408,Gilbert Blanchard,3d1ce8f0-77ac-4aac-946d-7956a1d9c8d3,Books,Fiction,Card,4,59.38,2021-08-13 22:18:43,Germany,Cologne,Flipkart,ff280091-4b08-4365-8ebe-3821470d045d,Y,Payment Successful
d97784b2-5abb-416f-b294-94ada4e4b140,46f4dbf8-29c4-4ddb-816a-92c4aa6e33fa,Martin Price,4749a0d5-3381-48a7-92d2-d6b629e97c6d,Electronics,Smartphones,UPI,5,852.37,2023-05-13 06:48:29,UK,London,eBay,950a0457-edb8-4343-bf5e-fa73a4e35075,N,Insufficient funds
fe7e36f2-363a-4fa8-bd2b-aa6930f880ac,8988b471-02a4-4350-a0aa-2d6ab6592550,Andrew Lane,7292c192-8b57-4b79-99a7-09a7e27ed678,Books,Non-Fiction,Internet Banking,1,490.43,2023-05-27 23:56:30,Germany,Munich,eBay,cb9711af-2377-4947-bdfe-e7ba0b9d797e,Y,Payment Successful
4e975036-45cb-41a4-9ca1-8a0c431614ff,9bfe3ee1-5e87-48ea-a824-73790169b333,Nicholas Torres,e8bbfdf5-6afd-44d4-bb64-99697ecd1098,Books,Comics,Internet Banking,5,574.27,2021-11-08 01:57:57,UK,Birmingham,eBay,c76b5ea6-24b4-467f-b0c0-c6a409b870a8,N,Payment gateway error
eec7742a-551b-4ef8-b94c-c6f0739033e9,fd170a51-022e-41c8-a5da-de7f461b4f1b,Austin Thompson,ee50e1dd-6cf8-4721-9e81-c4754de70ebe,Home & Kitchen,Shampoo,Card,4,696.88,2020-10-21 08:50:19,USA,Los Angeles,Amazon,a39927e3-7df5-4297-a35d-65ebca47d33d,Y,Payment Successful
dc2b0553-0e44-4935-b034-44eca894f20a,262959a2-4dbf-4683-9a8b-ec83f150c9c2,Reginald Norris,361e3a1d-6eb2-41af-b47c-b66e21fcbb93,Home & Kitchen,Lotion,Card,5,272.57,2024-02-03 08:35:02,USA,New York,eBay,52c09630-d4c5-4711-a7a7-ccc3fef2cc85,N,Insufficient funds
0496a36f-1fbb-4f24-b264-3bb179333819,68ac0fd7-c7e1-4905-a83c-765c4d658e66,Karen White,4d759c71-ac9f-434c-a374-201e7307c8bc,Home & Kitchen,Soap,Wallet,1,884.59,2024-04-21 04:57:00,Germany,Frankfurt,Amazon,1774cd8d-93b4-4379-bc4e-df826ace6f10,N,Card expired
